Brand,Model,Storage,Color,Price,Sale Date,Payment Method,Customer Name,Store Location
Motorola,Edge 20,128GB,Silver,92624.47,19-01-2025,UPI,Matthew Rowe,Cassandraton
Oppo,A74,128GB,Green,98473.33,12-06-2024,Net Banking,Olivia Brown,Martinezbury
Vivo,V21,64GB,Red,74565.64,01-08-2024,Net Banking,Daisy Cooper,South Dianeshire
Google,Pixel 8,128GB,Green,86096.64,01-08-2024,UPI,Dustin Nunez,Daviston
Vivo,V21,64GB,White,57884.46,03-06-2024,UPI,Frank Perez,Saramouth
Motorola,Moto G60,128GB,Blue,36854.91,31-08-2024,Cash,Hannah Porter,North Amandahaven
Google,Pixel 6,64GB,Silver,90360.44,19-11-2024,Credit Card,Morgan Bruce,North John
OnePlus,Nord 2,64GB,Red,35494.26,03-11-2024,Credit Card,Susan Robinson,Shieldston
Google,Pixel 8,128GB,Blue,56252.06,25-07-2024,Credit Card,Michael King,Port Colleenhaven
Google,Pixel 7,128GB,Blue,71754.89,26-01-2025,Net Banking,Hannah Glenn,North Judithbury
Samsung,Galaxy S22,128GB,Green,63822.67,13-11-2024,Debit Card,Michael Blake,North Sarabury
OnePlus,9R,256GB,Red,55275.91,22-02-2025,Cash,Paul Robles,Davidstad
Apple,iPhone 15,128GB,Red,14991.97,09-05-2024,Cash,Anthony Patel,Mooreport
Motorola,Edge 20,256GB,Silver,15171.3,01-07-2024,UPI,Russell Miller,Jacquelineland
Oppo,F19,64GB,Red,76211.49,23-06-2024,Net Banking,Ruben Simmons,Lake Larry
Google,Pixel 8,128GB,White,76082.38,24-03-2025,UPI,Paige Yu,Lake Debbie
Samsung,Galaxy S21,128GB,Silver,35367.49,24-03-2025,Debit Card,Charles Dougherty,Lisatown
OnePlus,11R,64GB,Black,59576,01-02-2025,UPI,Joy Larsen,East Jessetown
Samsung,Galaxy A52,128GB,Black,98575.29,20-05-2024,Cash,Brittany Little,Lake Lisaport
Realme,Narzo 50,64GB,White,93223.66,01-12-2024,Net Banking,Robin Robinson,West Elizabeth
Apple,iPhone 14,64GB,Gold,85603.32,18-05-2024,Net Banking,Gabriel Roman,North Micheleland
Xiaomi,Mi 11X,256GB,Green,54223.82,21-12-2024,UPI,April Brown,Teresaburgh
Nokia,G21,256GB,Blue,56621.93,01-10-2024,Cash,Samuel Baxter,Port Keith
Xiaomi,Mi 11X,64GB,Silver,95171.72,10-11-2024,Debit Card,Martha Mendoza,Evanmouth
Vivo,Y33s,64GB,Blue,29243.1,27-03-2025,Credit Card,David Carter,Stewartland
Realme,Narzo 50,256GB,White,86116.93,27-07-2024,Cash,Shelia Stokes,New Jeffrey
OnePlus,11R,64GB,Green,86478.72,19-03-2025,Debit Card,Joshua James,Lake Leeton
Apple,iPhone 13,128GB,Silver,32524.25,18-09-2024,Credit Card,Troy Jones,Ericmouth
Realme,Narzo 50,64GB,Blue,22614.38,07-03-2025,UPI,David Bird,East Mikeburgh
Apple,iPhone 13,64GB,Silver,70626.81,11-06-2024,Credit Card,Shawn Townsend,West Juan
Vivo,T1,128GB,Silver,45006.75,10-04-2025,UPI,Christine Hill,Bassport
Samsung,Galaxy S22,64GB,Silver,18555.53,25-09-2024,Debit Card,Debra Frazier,North Jessicaland
Nokia,G21,256GB,Green,95746.62,26-09-2024,UPI,Melissa Winters,Hoffmanville
Vivo,Y33s,256GB,White,87458.81,29-03-2025,Cash,Alexis Turner,South Todd
Samsung,Galaxy S21,256GB,Black,91240.38,14-11-2024,UPI,Amber Winters,North Noahstad
Realme,Realme 9,256GB,Black,50640.28,09-06-2024,UPI,Kyle Ortiz,Shawhaven
Apple,iPhone 14,128GB,Silver,69454.81,24-12-2024,Debit Card,Melanie Melton,West Allison
Samsung,Galaxy S21,128GB,Gold,72341.13,27-03-2025,Credit Card,Jason Anderson,North Susan
Apple,iPhone 15,128GB,Green,92059.9,23-06-2024,Debit Card,Carl Guzman,New Brooke
OnePlus,Nord 2,64GB,Gold,60373.98,20-12-2024,UPI,Charles Joyce,Lake Larry
Motorola,Moto G60,256GB,Red,68705.73,22-03-2025,UPI,Richard Tucker,East Courtneychester
Vivo,Y33s,128GB,White,22326.95,08-05-2024,Debit Card,Andrew Castaneda,Sanchezfort
OnePlus,Nord 2,128GB,Green,20870.55,31-07-2024,Credit Card,Jacob Velez,Adamsborough
Oppo,Reno6,256GB,Silver,21798.94,27-10-2024,Debit Card,Charles Martinez,West Elizabeth
Vivo,Y33s,64GB,Green,68544.15,11-08-2024,Debit Card,Leslie Walker,New Jeffrey
Realme,Realme GT,64GB,White,69280.07,06-05-2024,Debit Card,Shawn Wagner MD,Jacquelineland
Realme,Narzo 50,64GB,Silver,96539.37,24-12-2024,UPI,Christine Brown,North Beth
Vivo,T1,128GB,Red,94486.93,26-08-2024,UPI,James Mendoza,South Dianeshire
Realme,Realme GT,256GB,Black,73570.44,06-01-2025,Debit Card,Jesus Smith,East Lydiamouth
Apple,iPhone 14,64GB,Black,58795.79,24-06-2024,UPI,Stacy Meyers,Jacquelineland
Oppo,A74,128GB,Green,62463.78,30-09-2024,Debit Card,Jennifer Alvarez,East Nicholasfurt
Realme,Realme GT,256GB,Gold,20414.99,05-06-2024,UPI,Amanda Ortiz,Port Jacobland
Apple,iPhone 14,256GB,Black,62085.56,20-03-2025,Net Banking,Todd Buckley,West Juan
Xiaomi,Redmi Note 11,64GB,Blue,24829.57,21-11-2024,UPI,Jared Wood,North Sarabury
Realme,Realme GT,128GB,Gold,78719.94,24-04-2024,UPI,Corey Rogers,Ericmouth
Motorola,Moto G60,64GB,Blue,18787.53,02-11-2024,Credit Card,Christopher Bowman,Mortonside
Nokia,C30,128GB,Green,30025.74,26-07-2024,UPI,Lisa Murray,New Jeffrey
Samsung,Galaxy A52,256GB,Blue,41553.15,26-04-2024,UPI,Connie Williams,South Patrickmouth
Realme,Realme GT,256GB,Blue,81545.4,09-06-2024,UPI,Marcus Lowe,Daviston
Vivo,T1,64GB,Black,53949.76,12-09-2024,Credit Card,Benjamin Ryan,Saramouth
OnePlus,11R,128GB,Green,52280.29,12-10-2024,Credit Card,Jessica Schultz,Lake Debra
Realme,Realme GT,64GB,Green,97749.03,21-08-2024,Debit Card,Kylie Martinez,Adamsborough
Samsung,Galaxy A52,128GB,Blue,51632.43,06-11-2024,Credit Card,Jose Bowen,Teresaburgh
Vivo,T1,128GB,Blue,44288.53,08-11-2024,Cash,Kelly Werner,New Jeffrey
Nokia,G21,64GB,Black,67380.92,02-04-2025,UPI,Amy Hodges,Lake Rebeccaside
Oppo,A74,128GB,Black,95449.48,15-06-2024,Credit Card,Kyle Mitchell,New Jessica
Xiaomi,Mi 11X,64GB,Blue,36710.33,18-01-2025,UPI,Sharon Alvarez,East Nicholasfurt
Realme,Narzo 50,64GB,Silver,77069.94,28-08-2024,Debit Card,Heather Anderson,West Elizabeth
Google,Pixel 7,256GB,Black,53537.35,20-08-2024,Net Banking,Crystal Sanford,East Courtneychester
Xiaomi,Redmi 10,128GB,Green,46516.71,11-12-2024,Debit Card,Victor Bell,Taylorburgh
Samsung,Galaxy A52,128GB,Silver,86361.73,04-06-2024,Credit Card,Alyssa Johnson,Port Keith
Vivo,T1,64GB,Green,89735.32,14-03-2025,Debit Card,Joshua Barker,West Andrewside
Vivo,Y33s,64GB,Black,92261.49,09-10-2024,Debit Card,Tracy Alvarez,North Richardmouth
Realme,Realme 9,64GB,Black,64334.93,18-09-2024,Cash,Christopher Mccarty,Teresaburgh
Apple,iPhone 14,64GB,Black,41431.65,13-10-2024,Cash,Cristian Shields,South Patrickmouth
Nokia,G21,256GB,Silver,42581.12,02-06-2024,Cash,Ashley Schneider,Mooreport
Oppo,A74,128GB,Red,75034.6,17-03-2025,Cash,Patricia Soto,Brandtside
Xiaomi,Mi 11X,64GB,Silver,34479.75,01-07-2024,Debit Card,Michael Hanson,Adamsborough
Apple,iPhone 14,256GB,Green,86639.58,27-10-2024,Cash,Kelly Grimes,Coxberg
Apple,iPhone 14,64GB,White,74439.87,09-10-2024,Cash,Courtney Soto,New Roberttown
Oppo,Reno6,128GB,Silver,25655.96,20-04-2024,Debit Card,Michael Schmidt,West Elizabeth
OnePlus,9R,256GB,Green,87037.07,12-07-2024,Credit Card,Chad Dunn,Taylorburgh
Apple,iPhone 15,256GB,Silver,68183.38,19-12-2024,Credit Card,Willie Oconnor,Shawhaven
Realme,Realme GT,64GB,White,17819.58,12-08-2024,Credit Card,Timothy Williams,Lake Rebeccaside
OnePlus,Nord 2,128GB,Blue,28755.65,27-11-2024,Debit Card,Wesley Davila,Port Keith
Vivo,V21,128GB,White,79119.21,07-05-2024,Net Banking,Kayla Smith,Robinsonshire
Nokia,G21,64GB,White,82768.02,27-12-2024,Debit Card,Mario Norris,Sanchezfort
Motorola,G31,128GB,Blue,33946.87,09-05-2024,Debit Card,Crystal Richards,New Brooke
Samsung,Galaxy S21,64GB,Gold,62805.17,22-03-2025,Debit Card,Carla Russell,Daviston
Motorola,Moto G60,128GB,Silver,14234.79,28-06-2024,UPI,Jillian Myers,Teresaburgh
Nokia,G21,128GB,Black,95141.15,19-02-2025,Net Banking,Jasmine Harris,Shawhaven
OnePlus,Nord 2,256GB,Red,81759.33,05-09-2024,Credit Card,Ryan Brown,East Jamesside
Vivo,V21,64GB,Blue,71057.95,26-01-2025,Credit Card,Michael Garcia,New Stephanie
OnePlus,11R,128GB,Gold,26318.46,04-10-2024,Cash,Kyle Harvey,Lake Leeton
Samsung,Galaxy S22,64GB,White,91209.56,11-10-2024,Cash,Samuel Flores,East Jessetown
Realme,Narzo 50,256GB,Black,49445.09,27-10-2024,Net Banking,Kristen Anderson,Jasonfort
Apple,iPhone 13,64GB,White,78004.87,24-03-2025,Credit Card,Jennifer Thomas,Port Jesseville
Apple,iPhone 15,64GB,Green,85349.73,25-04-2024,Net Banking,Brian Moses,Rodneyside
Samsung,Galaxy S21,256GB,Green,94107.12,28-05-2024,Cash,Pam Cox,New Mariotown
Vivo,V21,128GB,Green,53886.65,06-03-2025,Net Banking,David Clark,Juliechester
Samsung,Galaxy S21,256GB,White,90962.95,04-03-2025,Net Banking,Cynthia Morales,Shawhaven
Xiaomi,Redmi 10,128GB,Gold,98192.39,20-06-2024,Cash,Amanda Chavez,Lake Leeton
Nokia,C30,128GB,Blue,53838.8,04-04-2025,Credit Card,Elizabeth Henry,Sarahborough
Realme,Realme GT,256GB,Blue,64466.02,04-05-2024,UPI,Lauren King,North Matthewberg
Vivo,T1,256GB,White,95097.48,18-01-2025,Cash,Heather Miller,Hoffmanville
Vivo,V21,64GB,Red,65270.03,02-05-2024,UPI,Gabriel Thomas MD,South Patrickmouth
Realme,Narzo 50,64GB,Red,58349.13,14-12-2024,Credit Card,Gregory Parrish,Danielchester
Nokia,C30,64GB,Red,71734.07,16-12-2024,Debit Card,Jacob Mendoza,North Susan
OnePlus,Nord 2,256GB,White,92498.4,14-03-2025,Net Banking,Sarah Gonzalez,Evanmouth
Vivo,T1,64GB,Blue,18109.85,01-01-2025,Debit Card,Matthew Perry,North Judithbury
Realme,Realme GT,256GB,White,43248.35,15-02-2025,Debit Card,Teresa Harris,East Nathaniel
Realme,Narzo 50,64GB,White,20773.45,21-10-2024,Cash,Nicole Sims,Lake Lisaport
Google,Pixel 6,256GB,Black,51496.57,07-05-2024,Debit Card,Jennifer Green,Lake Leeton
Vivo,T1,256GB,Black,89653.37,19-01-2025,Net Banking,Peggy Powell,Stewartland
Xiaomi,Redmi 10,128GB,Silver,11844.57,07-06-2024,Cash,Heather Trujillo,West Andrewside
Xiaomi,Mi 11X,256GB,Green,92905.96,04-12-2024,Cash,Mary Martinez,East Lydiamouth
Samsung,Galaxy S22,256GB,White,44712.06,06-01-2025,Credit Card,Colton Mckenzie,East Mikeburgh
Realme,Narzo 50,128GB,Black,64286.48,02-01-2025,Net Banking,Allen Gonzalez,Lake Crystalbury
Motorola,Edge 20,128GB,Gold,71072.97,07-11-2024,Debit Card,Lindsay Shelton,West Andrewside
OnePlus,Nord 2,64GB,Black,63606.76,29-12-2024,Debit Card,David Lowe,Wilkersonmouth
OnePlus,11R,64GB,Silver,92455.78,15-05-2024,UPI,Alex Jackson,Samuelhaven
Vivo,V21,256GB,Gold,27309.4,18-05-2024,Debit Card,Willie Holder,Lake Rebeccaside
Xiaomi,Redmi 10,64GB,Silver,15357.08,19-02-2025,Credit Card,Douglas Martin,New Mariotown
Oppo,F19,64GB,Red,54893.21,05-03-2025,Debit Card,John Burns,New Roberttown
Samsung,Galaxy A52,256GB,Red,13500.84,21-05-2024,Debit Card,Michael Hunt,Port Keith
Realme,Realme 9,256GB,Red,38702.26,18-07-2024,UPI,Daniel Pineda,Port Jacobland
Google,Pixel 8,256GB,Silver,45409.46,20-07-2024,Credit Card,Charles Quinn,East Mikeburgh
Vivo,Y33s,64GB,White,52548.72,27-12-2024,Credit Card,Nicole Becker,East Nathaniel
OnePlus,11R,256GB,Black,96207.83,29-10-2024,Credit Card,James Lloyd,New Jessica
Samsung,Galaxy S22,128GB,Blue,47857.94,20-01-2025,UPI,Christopher Perry,South Aaron
Oppo,A74,256GB,Red,23461.25,20-12-2024,Credit Card,Jeffrey Smith,Rodneyside
Apple,iPhone 14,64GB,Gold,56387.61,23-09-2024,UPI,Michael Macias,West Allison
Nokia,C30,128GB,Blue,23765.24,17-09-2024,UPI,Erik Gregory,Adamsborough
OnePlus,Nord 2,128GB,Green,63177.27,06-05-2024,Net Banking,Bradley Johnson,Jasonfort
Xiaomi,Redmi Note 11,128GB,Silver,24698.1,20-12-2024,UPI,Samuel Hutchinson,Shawhaven
Motorola,Moto G60,256GB,Red,47707.79,30-04-2024,Credit Card,Jean Campbell,North Micheleland
Apple,iPhone 13,64GB,Red,65821.21,21-08-2024,UPI,Charlotte Johnson,East Jill
Google,Pixel 8,256GB,Silver,41799.83,20-11-2024,Net Banking,Austin Martinez,Shawhaven
Samsung,Galaxy S22,128GB,Green,75920.04,26-07-2024,Cash,Caleb Davis,Ericmouth
Google,Pixel 7,128GB,White,19663.19,29-11-2024,Cash,Jason Wright,North Sarabury
Google,Pixel 7,64GB,Silver,24012.05,09-10-2024,Cash,Christian Mcgee,East Mikeburgh
Vivo,T1,128GB,Gold,46391.46,27-12-2024,UPI,Robert Short,Coxberg
Nokia,C30,128GB,White,86843.79,18-02-2025,Credit Card,Lori Jackson,West Natashaport
OnePlus,Nord 2,128GB,White,23838.39,22-01-2025,UPI,Michelle Proctor,Johnfurt
Nokia,C30,64GB,Red,46754.08,29-09-2024,Net Banking,Linda Carroll,Port Jesseville
Oppo,Reno6,256GB,Green,55103.44,02-09-2024,UPI,Edward Thomas,Lisatown
Apple,iPhone 13,256GB,Green,98861.02,06-01-2025,Credit Card,Kathleen Martinez,Taylorburgh
Motorola,Edge 20,128GB,Green,22520.03,20-02-2025,Net Banking,Kathryn Nash,Lisatown
Motorola,G31,64GB,Red,31729.2,31-12-2024,Net Banking,James Dorsey,New David
Motorola,Edge 20,64GB,Green,93971,06-04-2025,UPI,Chad Hansen,North Sarabury
Nokia,X20,256GB,Black,39909.62,08-12-2024,Debit Card,Aaron Walton,North Judithbury
Google,Pixel 6,256GB,White,52282.23,12-10-2024,Debit Card,Adam Garcia,Port Richard
OnePlus,9R,256GB,Black,14035.2,17-05-2024,Debit Card,Kelly Johnson,Taylorburgh
OnePlus,11R,128GB,Silver,30113.55,05-02-2025,Cash,Sandra Garcia,Sarahborough
Google,Pixel 6,128GB,Gold,59180.61,21-06-2024,Net Banking,Ana Anderson,Teresaburgh
Realme,Realme GT,64GB,Blue,31598.59,29-05-2024,Debit Card,Michael Fowler,North Jessicaland
Google,Pixel 8,128GB,Green,34940.6,24-09-2024,Credit Card,Amber Cobb,Shawhaven
Xiaomi,Redmi Note 11,256GB,Green,22819.11,18-01-2025,Net Banking,Susan Ruiz,South Christineshire
Oppo,F19,64GB,White,95643.48,12-04-2025,UPI,Michael Harrison,Lake Matthew
Google,Pixel 7,64GB,Red,73330.25,27-10-2024,Credit Card,Duane Patton,West Andrewside
Motorola,G31,64GB,Red,83290.68,22-05-2024,Credit Card,David Wheeler,Daviston
Google,Pixel 6,256GB,Red,74335.16,04-07-2024,Cash,Elizabeth Young,West Juan
Vivo,Y33s,64GB,White,23175.62,31-08-2024,Cash,Kenneth Weaver,Coxberg
Google,Pixel 6,64GB,Black,28828.08,29-09-2024,Credit Card,Stephen Miller,Shieldston
Oppo,Reno6,256GB,Gold,42694.51,30-09-2024,Cash,George Carter,Lake Roberto
Xiaomi,Mi 11X,128GB,Black,52481.14,21-11-2024,Net Banking,Dawn Hernandez,Lake Debra
Xiaomi,Redmi 10,256GB,Black,51479.01,14-01-2025,Credit Card,James Hughes,South Noah
Samsung,Galaxy S22,64GB,Silver,37666.41,23-05-2024,Net Banking,Teresa Garcia,Lake Debra
Samsung,Galaxy A52,256GB,Silver,62737.99,04-04-2025,Debit Card,Lisa Smith,Hoffmanville
Vivo,Y33s,64GB,Black,30741.84,07-12-2024,Net Banking,William Welch,Mooreport
Samsung,Galaxy S22,128GB,Green,89600.39,09-09-2024,UPI,Craig George,West Donald
Realme,Realme 9,64GB,Silver,69733.36,26-09-2024,Debit Card,Robert Hunt,New Mariotown
Samsung,Galaxy S21,256GB,Blue,87997.61,18-07-2024,Net Banking,Robert Reed,Jacquelineland
Motorola,G31,128GB,Red,59317.44,09-05-2024,Cash,Daniel Rodriguez,New Jessica
Apple,iPhone 13,128GB,Green,55319.47,08-05-2024,Debit Card,Sally Cantrell,Sanchezfort
Samsung,Galaxy S22,128GB,Silver,18288.97,13-07-2024,UPI,Melissa White,New Roberttown
Vivo,T1,64GB,Silver,36814.33,12-02-2025,Cash,Gordon Martin,Port Jesseville
Samsung,Galaxy S21,64GB,Blue,18719.01,14-11-2024,Debit Card,Virginia Richards,North Jessicaland
Google,Pixel 7,128GB,Silver,23906.13,02-04-2025,UPI,Michele Saunders,North Matthewberg
Google,Pixel 6,128GB,Red,68100.18,19-03-2025,Debit Card,Lisa Lee,Ericmouth
OnePlus,Nord 2,64GB,Green,43262.53,30-01-2025,UPI,Jeremy Thompson,New David
Apple,iPhone 14,256GB,Green,17660.6,31-10-2024,Cash,Joshua Parsons,East Donna
Realme,Realme GT,256GB,Green,37177.12,02-09-2024,Cash,Kimberly Johnson,North Richardmouth
Motorola,Edge 20,256GB,White,30852.17,14-07-2024,Cash,Donna Miller,North John
Nokia,X20,128GB,Red,93829.33,19-04-2024,Debit Card,Rachel Dunn,West Elizabeth
Apple,iPhone 13,128GB,Green,13995.97,11-12-2024,UPI,Daniel Foster,North Richardmouth
Realme,Narzo 50,128GB,Green,67791.12,30-01-2025,UPI,Kelli Erickson,East Mikeburgh
Vivo,T1,64GB,Blue,35863.07,11-01-2025,Cash,Michael Cabrera,Daviston
Oppo,F19,128GB,Silver,17697.46,12-10-2024,Debit Card,William Baldwin,Robinsonshire
Oppo,Reno6,256GB,Green,48731.84,20-01-2025,Cash,Christian Wade,Shieldston
Xiaomi,Mi 11X,64GB,Gold,63484.02,24-12-2024,Debit Card,Amanda Choi,East Josephville
Google,Pixel 6,256GB,Blue,49147.01,17-01-2025,Net Banking,Jacqueline Gibson,West Elizabeth
Nokia,X20,64GB,White,85841.61,21-12-2024,Cash,Brooke Tanner,Coxberg
Google,Pixel 6,256GB,Green,86349.97,19-03-2025,Cash,Frank Young,Shawhaven
Realme,Realme GT,64GB,Gold,57524.97,08-02-2025,Debit Card,Kelly Strickland,Taylorburgh
Realme,Narzo 50,256GB,White,42787.78,02-05-2024,UPI,Jessica Walker,East Lydiamouth
Nokia,X20,256GB,Black,69685.66,01-04-2025,Credit Card,Theresa Wilkinson,Coxberg
Oppo,Reno6,64GB,Blue,87587.49,19-06-2024,UPI,Joshua Burns,Sanchezfort
Vivo,T1,256GB,Gold,84313.41,04-10-2024,Debit Card,Carla Glover,West Donald
Oppo,Reno6,128GB,Red,13466.19,25-07-2024,Cash,Veronica Blair,Jasonfort
Nokia,X20,128GB,Red,27229.62,24-03-2025,Cash,Daniel Smith,North Deniseside
Nokia,X20,256GB,Gold,59002.32,07-12-2024,Cash,Michael Hardy,Leeville
Samsung,Galaxy A52,256GB,Red,95657.84,18-02-2025,Debit Card,Steven Ross,Adamsborough
Apple,iPhone 15,256GB,White,30872.59,02-05-2024,Debit Card,Jennifer Lara,East Josephville
Vivo,Y33s,128GB,White,24547.98,22-03-2025,Cash,Calvin Bernard,Stevenland
Xiaomi,Redmi Note 11,64GB,White,86413.95,29-07-2024,Net Banking,Adam Knight,Sarahborough
Apple,iPhone 14,128GB,Gold,75992.65,02-02-2025,Net Banking,Julie Diaz,Port Keith
Nokia,C30,64GB,Green,41902.79,05-10-2024,Cash,Charles Garza,Leeville
Realme,Realme 9,128GB,Red,72763.32,25-03-2025,Cash,Brandi Lowe,New Kellystad
Google,Pixel 6,64GB,Red,64738.16,29-12-2024,Credit Card,Evelyn Chen,East Jessetown
Google,Pixel 8,256GB,White,75139.97,21-08-2024,Credit Card,Jennifer Beck,North Susan
Xiaomi,Mi 11X,128GB,Black,92982.63,29-05-2024,UPI,Ryan Copeland,New Brooke
Vivo,T1,128GB,Silver,89595.37,26-04-2024,Credit Card,Jennifer Flores,North Sarabury
Google,Pixel 6,128GB,Gold,18932.72,12-08-2024,Debit Card,David Brady,South Noah
Xiaomi,Mi 11X,256GB,Black,14081.98,18-07-2024,Debit Card,Robert Ramirez,New Jeffrey
Samsung,Galaxy S22,128GB,Green,41587.65,11-12-2024,UPI,Christina Ellis,Coxberg
Xiaomi,Redmi 10,128GB,Black,74541.55,22-03-2025,UPI,Shannon Alvarez,West Andrewside
Apple,iPhone 13,64GB,Silver,43267.98,29-03-2025,UPI,Mitchell Perez,Port Jesseville
Vivo,Y33s,64GB,Red,26099.14,08-12-2024,Net Banking,Casey Jackson,Stewartland
Nokia,C30,128GB,Blue,56226.32,14-11-2024,Debit Card,Julian Archer,Lisatown
Google,Pixel 8,64GB,Red,47829.03,16-07-2024,UPI,Kimberly Smith,Williamview
Samsung,Galaxy S22,128GB,Black,82613.76,25-01-2025,Cash,Andrew Harris,Brandtside
Vivo,Y33s,64GB,Green,96526.8,01-11-2024,UPI,Melissa Ashley,Gomezchester
Oppo,Reno6,128GB,Black,97034.51,09-11-2024,UPI,Robert Pacheco,Lake Mark
Xiaomi,Mi 11X,64GB,Silver,34173.81,09-11-2024,Net Banking,Michael Bridges,Port Keith
Apple,iPhone 15,64GB,Gold,39111.91,19-01-2025,Debit Card,David Hill,North Beth
Apple,iPhone 14,64GB,Black,90863.69,19-08-2024,UPI,Kathryn Vaughn,Lake Nicoleview
Samsung,Galaxy A52,64GB,Silver,93567.01,02-06-2024,Cash,Dominique Lamb,Mooreport
OnePlus,9R,64GB,Green,79214.7,31-01-2025,Cash,Nicole Melton,Sarahborough
Apple,iPhone 13,128GB,Blue,56149.84,12-11-2024,Net Banking,Julie Smith,Davidstad
Google,Pixel 6,64GB,Gold,84056.24,15-03-2025,Debit Card,Tonya Davis,Taylorburgh
Google,Pixel 6,64GB,Red,28035.83,28-06-2024,Credit Card,Kimberly Murray,East Jamesside
Vivo,T1,128GB,Green,93554.62,01-06-2024,Debit Card,Corey Garcia,North Susan
Apple,iPhone 13,128GB,Blue,31547.33,02-04-2025,Net Banking,Luis Maynard,South Christineshire
Realme,Narzo 50,256GB,White,32398.39,24-06-2024,Cash,Elizabeth Johnson,Daviston
Google,Pixel 6,128GB,Silver,74628.19,31-08-2024,Debit Card,Nicole Knight,Hoffmanville
Nokia,C30,256GB,Green,67492.85,27-01-2025,Cash,Mary Acevedo,New Roberttown
Oppo,Reno6,128GB,Red,55244.66,12-11-2024,Cash,Kimberly Sanchez,South Dianeshire
OnePlus,9R,128GB,Silver,56557.51,27-06-2024,Cash,Michael Tucker,New Jeffrey
Google,Pixel 6,128GB,Silver,21995.18,27-12-2024,UPI,Erin Warren,New Stephanie
Xiaomi,Mi 11X,256GB,Silver,38878.76,16-08-2024,Net Banking,Kirsten Salazar,Lake Leeton
Xiaomi,Redmi 10,256GB,Silver,40793.64,28-02-2025,Debit Card,Taylor Guzman,Wilkersonmouth
Nokia,X20,128GB,Blue,67144.18,21-08-2024,Cash,Kathy Campbell,Lake Larry
Nokia,G21,128GB,Black,59862.59,29-10-2024,UPI,Erica Gilbert,New Kellystad
Oppo,F19,256GB,Blue,60611.54,07-05-2024,Net Banking,Jason Hill,Jasonfort
Vivo,Y33s,64GB,Blue,95491.79,06-08-2024,Debit Card,Wyatt White,Sanchezfort
Nokia,G21,256GB,Black,91188.02,28-06-2024,Net Banking,Jason Myers,West Allison
Apple,iPhone 14,256GB,Black,48249.35,08-10-2024,Cash,Robert Mendoza,Mortonside
Oppo,A74,128GB,Blue,23303.76,04-08-2024,Credit Card,Kerry Sims,Lake Larry
Motorola,G31,256GB,Blue,68478.37,26-07-2024,UPI,Kimberly Mata,New Jessica
Google,Pixel 7,64GB,Blue,65305.04,24-05-2024,Cash,Lisa Berger,South Noah
Vivo,T1,128GB,Black,63912.92,25-07-2024,Credit Card,Daniel Reid,East Lydiamouth
OnePlus,11R,64GB,Blue,14113.97,05-10-2024,Debit Card,Lance Andrade MD,Coxberg
Oppo,Reno6,128GB,White,41365.57,08-04-2025,UPI,Jerry Williams,Bassport
OnePlus,11R,256GB,Green,75624.63,15-07-2024,Net Banking,Christina Chavez,Jasonfort
Oppo,Reno6,64GB,Green,15209.38,12-03-2025,Debit Card,Devin Rodriguez,Lake Debbie
Oppo,F19,64GB,Red,82060.97,26-03-2025,UPI,Johnny Cunningham,New Jeffrey
OnePlus,11R,256GB,Blue,95411.03,20-04-2024,Net Banking,Jordan Jacobson,East Donna
OnePlus,11R,64GB,Silver,76691.29,29-12-2024,Debit Card,Brett Gordon,East Donna
Oppo,F19,128GB,Gold,37163.11,21-01-2025,Debit Card,Patrick Spence,New Brooke
Xiaomi,Mi 11X,256GB,Red,58055.92,22-09-2024,Debit Card,Sean Knox,New Jeffrey
Nokia,G21,64GB,Silver,17102.42,01-09-2024,Debit Card,Mr. Zachary Smith,New Stephanie
Xiaomi,Redmi Note 11,128GB,White,81823.41,08-06-2024,Net Banking,Benjamin Robinson,North Matthewberg
OnePlus,11R,256GB,Red,87330.03,07-01-2025,Cash,Jessica Davidson,South Todd
Realme,Realme GT,256GB,Silver,56446.99,26-01-2025,Net Banking,Jared Grimes,East Jessetown
Apple,iPhone 13,128GB,Gold,89734.04,20-03-2025,Debit Card,Luis Parker,Jacquelineland
Xiaomi,Redmi 10,128GB,Green,60292.16,05-01-2025,Debit Card,Erica Andersen,Lake Rebeccaside
Samsung,Galaxy A52,256GB,Blue,39164.62,12-06-2024,Cash,Ann Jenkins,New Jessica
Oppo,Reno6,256GB,White,66991.37,22-08-2024,UPI,Tina Walsh,Lake Chad
Vivo,Y33s,256GB,Red,75268.18,26-08-2024,UPI,Christine Price,Coxberg
Apple,iPhone 13,256GB,White,58498.37,26-10-2024,UPI,Angela Williams,North Amandahaven
Realme,Narzo 50,128GB,Red,73794.59,11-04-2025,Cash,Nicholas Parker,Lake Lisaport
Oppo,Reno6,128GB,White,74323.57,31-08-2024,Cash,Jonathan Mitchell,Martinezbury
